itemCode,itemDescription,averageCost,supplier,assortmentType
01120030001812,Karaage 4pcs. with Unlimited Rice,34.928381,LAWSON,In assortment
01120030001884,SM Fried Chicken 1pc,29.688400,LAWSON,In assortment
01120030001985,QB Fried Chicken 1pc w/ Unli Rice,38.863571,LAWSON,In assortment
01120030001986,SM Fried Chicken 1pc w/ Unli Rice,36.652500,LAWSON,In assortment
01120030001991,Special Chicken Empanada 1pc Disposal,14.285700,LAWSON,In assortment
01120030002039,DSF SM Fried Chicken 1pc,28.044600,LAWSON,In assortment
01120030002041,Hotdog Classic Sandwich w/ Cucumber 16OZ,23.742800,LAWSON,Out of assortment
01120030002042,Hotdog Classic Sandwich w/ Blue Lemonade 16OZ,23.623700,LAWSON,Out of assortment
01120030002043,Hotdog Classic Sandwich w/ Dalandan 16OZ,23.864200,LAWSON,Out of assortment
01120030002044,Hotdog Classic Sandwich w/ Lemonade 16OZ,23.626100,LAWSON,Out of assortment
01120030002045,Hotdog Cheese Sandwich w/ Cucumber 16OZ,23.742800,LAWSON,Out of assortment
01120030002046,Hotdog Cheese Sandwich w/ Blue Lemonade 16OZ,23.623700,LAWSON,Out of assortment
01120030002047,Hotdog Cheese Sandwich w/ Lemonade 16OZ,23.626100,LAWSON,Out of assortment
01120030002048,Hotdog Cheese Sandwich w/ Dalandan 16OZ,23.864200,LAWSON,Out of assortment
01120030002096,TJ FriedHotdogClassic 8in w/ Cucumber16OZ,19.582100,LAWSON,Out of assortment
01120030002097,TJ FriedHotdogClassic 8in w/BlueLemonade 16OZ,19.463000,LAWSON,Out of assortment
01120030002098,TJ FriedHotdogClassic 8in w/Dalandan16OZ,19.703500,LAWSON,Out of assortment
01120030002099,TJ FriedHotdogClassic 8in w/Lemonade16OZ,19.465400,LAWSON,Out of assortment
01120030002100,TJ FriedHotdogCheese 8in w/Cucumber 16OZ,19.582100,LAWSON,Out of assortment
01120030002101,TJ FriedHotdogCheese 8in w/ BlueLemonade 16OZ,19.463000,LAWSON,Out of assortment
01120030002102,TJ FriedHotdogCheese 8in w/Lemonade 16OZ,19.465400,LAWSON,Out of assortment
01120030002103,TJ FriedHotdogCheese 8in w/Dalandan 16OZ,19.703500,LAWSON,Out of assortment
01120030002525,Home Style Chicken w/ Unli Rice,51.606899,LAWSON,In assortment
01120030002526,Home Style Chicken & Unli Rice w/ Nestle Dalandan 16oz,60.082339,LAWSON,In assortment
01120030002538,6 Fried Chicken w/ Rice & 3 Nestle Dalandan 16oz (Qbites),-1.000000,LAWSON,Out of assortment
01120030002539,6 Fried Chicken w/ Rice & 3 Nestle Cucumber 16oz (Qbites),-1.000000,LAWSON,Out of assortment
01120030002544,6 Fried Chicken w/ Rice & 3 Nestle Blue Lemonade 16oz (Qbites),216.081300,LAWSON,Out of assortment
01120030002545,6 FChicken w/ Rice & 3NSTL LMON16oz(QB),-1.000000,LAWSON,Out of assortment
01120030002553,Home Style Chicken & Unli Rice w/ Nestle Cucumber 16oz,62.994900,LAWSON,In assortment
01120030002554,Home Style Chicken & Unli Rice w/ Nestle Lemonade 16oz,62.994900,LAWSON,In assortment
01120030002555,Home Style Chicken &Unli Rice w/ NestleBlueLemonade16oz,58.970689,LAWSON,In assortment
01120030002556,2 Fried Hotdog Classic w/ Nestle Cucumber 12oz,39.780000,LAWSON,In assortment
01120030002557,2 Fried Hotdog Cheese w/ Nestle Dalandan 12oz,-1.000000,LAWSON,Out of assortment
01120030002560,2 Fried Hotdog Classic w/ 2 Nestle Dalandan 12oz,-1.000000,LAWSON,Out of assortment
01120030002561,2 Fried Hotdog Cheese w/ 2 Nestle Cucumber 12oz,36.556600,LAWSON,In assortment
01120030002562,2 Hotdog Sandwich Classic w/ 2 Nestle Dalandan 12oz,-1.000000,LAWSON,Out of assortment
01120030002564,2 Hotdog Sandwich Cheese w/2 Nestle Dalandan 12oz,44.335004,LAWSON,Out of assortment
01120030002565,2 Hotdog Sandwich Classic w/  2 Nestle Cucumber 12oz,47.581180,LAWSON,In assortment
01120030002572,2 Hotdog Sandwich Cheese w/  2 Nestle Cucumber 12oz,44.878000,LAWSON,In assortment
01120030002741,Home StyleChicken & Unli Ricew/Nestle PinkLemonade16oz,63.166205,LAWSON,In assortment
01120030002888,LongPao Tuna,24.553500,LAWSON,Out of assortment
01120030002891,SM Fried Chicken w/ Unlimited Garlic Rice NI,66.340900,LAWSON,In assortment
01120030002909,Long Siopao Tuna 8pcs/pack,24.553500,EST Dimsum Inc.,Out of assortment
01120030002924,Fried Chicken 1pc with Sweet Zesty Glaze & Unli Rice,40.632200,LAWSON,In assortment
01120030002925,Fried Chicken 1pc with Smokey Soy & Unli Rice,38.685800,LAWSON,In assortment
01120030003109,Home StyleChicken & Unli Ricew/Nestle Guyabano16oz,59.674374,LAWSON,undefined**
01120030003157,Junior Asado Siopao,17.857100,LAWSON,In assortment
01120030003158,Junior Bola-Bola Siopao,17.857100,LAWSON,In assortment
01120030003239,Hotdog Sandwich Cheese w/ Iced Tea 16oz,27.598077,LAWSON,Out of assortment
01120030003244,Hotdog Sandwich Classic w/ Iced Tea 16oz,25.893485,LAWSON,Out of assortment
01120030003245,Crispy Burger w/ Unli Rice,23.571200,LAWSON,In assortment
01120030003246,Crispy Burger 3pcs,16.607100,LAWSON,In assortment
01120030003288,SM Spicy Fried Chicken 1pc,30.360100,LAWSON,In assortment
01120030003289,SM Spicy Fried Chicken w/ unli rice 1pc,37.324200,LAWSON,undefined**
01120030003290,QB Spicy Fried Chicken 1pc,32.571167,LAWSON,In assortment
01120030003291,QB Spicy Fried Chicken w/ unli rice 1pc,39.535267,LAWSON,In assortment
01120030003440,Crispy Empanada Chicken Curry P29,15.625000,LAWSON,In assortment
01120030003441,Crispy Empanada Pork Giniling P29,15.625000,LAWSON,In assortment
01120030003445,UBE TURON P20,10.044600,NICELINE FOOD CHAIN,In assortment
01120030003449,Chicken Katsu Cheesy Bacon,19.642900,LAWSON,In assortment
01120030003450,Chicken Katsu Cheesy Bacon w/ UnliRice,26.607000,LAWSON,In assortment
01120030003454,Hotdog Sandwich 12IN w/16oz Iced Tea & Cheezee,23.784364,LAWSON,In assortment
01120030003455,Fried Hotdog 12IN,10.034379,LAWSON,In assortment
01120030003456,Fried Hotdog 12IN with UnliRice,16.998467,LAWSON,In assortment
01120030003525,PF Hotdog 12IN 1pc Disposal,10.034379,LAWSON,In assortment
01120030003546,Crispy Empanada chickn curry 1pc disposal,15.625000,LAWSON,In assortment
01120030003547,Crispy Empanada Pork G 1pc disposal,15.625000,LAWSON,In assortment
01120030003576,S&W WHOLE CORN KERNEL 250g RM,0.086428,Marina Sales Inc.,Raw material
01120030003626,6 F CHCKN W/ RICE & 3 NSTL LMON 12OZ(QB),246.890000,LAWSON,In assortment
01120030003627,6 F CHCKN W/ RICE & 3 NSTL PINK 12OZ(QB),228.201286,LAWSON,In assortment
01120030003628,6 F CHCKN W/ RCE & 3 NSTL CCUM 12OZ(QB),246.890000,LAWSON,In assortment
01120030003629,6 F CHCKN W/ RCE & 3NSTL GYABNO 12OZ(QB),247.360000,LAWSON,In assortment
01120030003643,2 FRIED HOTDOG CHEESE W/ 2 NESTLE GUYABANO 12OZ,42.190000,LAWSON,In assortment
01120030003647,2 HOTDOG SANDWICH CHEESE W/ 2 NESTLE GUYABANO 12OZ,49.893738,LAWSON,In assortment
01120030003650,2 F CHCKN&UNLI RCE W/NSTL CCUM 12OZ(QB),79.754385,LAWSON,In assortment
01120030003654,2 Fried hotdog Classic w/ 2 Guyabano12oz,42.190000,LAWSON,In assortment
01120030003656,2 HOTDOG SANDWICH CLASSIC W/ 2 GUYABANO 12OZ,46.484468,LAWSON,In assortment
01120030003714,Garlic & Herb chicken w/ unli Rice,56.964100,LAWSON,In assortment
01120030003716,Garlic & Herb chic w/Unlirice/Cucumber16oz,65.955445,LAWSON,In assortment
01120030003717,Garlic & Herb chic w/Unlirice/pinklemonade16oz,65.693415,LAWSON,In assortment
01120030003718,Garlic & Herb chic w/Unlirice/Lemonade16oz,66.191151,LAWSON,In assortment
01120030003721,Garlic & Herb chic w/Unlirice/Guyabano16oz,65.998300,LAWSON,In assortment
01120030004081,Red Bean Pao,10.714200,LAWSON,In assortment
01120030004082,Ube Pao,10.714200,LAWSON,In assortment
01120030004213,BACON WITH UNLI RICE,18.668800,LAWSON,In assortment
01120030004215,1 Bacon Strip,3.069000,LAWSON,In assortment
01120030004216,2 Bacon Strips,6.138000,LAWSON,In assortment
01120030004217,3 Bacon Strips,9.207000,LAWSON,In assortment
01120030004218,BACON WITH EGG UNLI RICE,24.668800,LAWSON,In assortment
01120030004295,Breaded Pork with Unli Rice,38.214000,LAWSON,In assortment
01120030004296,Breaded Pork & Unli Rice with Iced Tea 16oz,-1.000000,LAWSON,In assortment
01120030004543,X-Bacon w/ Egg w Unli Garlic Rice,28.291300,LAWSON,In assortment
01120030004548,Bacon w/ Unli Garlic Rice,23.034900,LAWSON,In assortment
01120030004706,Spam Luncheon Meat 340gx12 RM,0.400157,San Miguel Foods Inc. - GFS,Raw material
01120030004707,X-1pc Spam with Unli Rice(SC),24.140000,LAWSON,In assortment
01120030004712,Add-on 1 pc Spam,14.831000,LAWSON,In assortment
01120030004719,1pc Spam with Unli Rice,24.140000,LAWSON,In assortment
01120030004720,2pcs Spam with Unli Rice,35.310000,LAWSON,In assortment
01120030004721,1pc Spam with Unli Rice&Egg,26.480000,LAWSON,In assortment
01120030004722,2pcs Spam with Unli Rice&Egg,41.310000,LAWSON,In assortment
01120030004780,Fried Chicken1pc w/ Unli Rice  SM / SC,35.628700,LAWSON,In assortment
01120030004836,1pc Spam with Unli Garlic Rice,24.140000,LAWSON,In assortment
01120030004837,1PC SPAM WITH UNLI GARLIC RICE&EGG,26.480000,LAWSON,In assortment
01120030004838,Bacon w/ Unli Garlic Rice&Egg,23.034900,LAWSON,In assortment
01120030004857,2pcs Spam with Unli Garlic Rice,35.310000,LAWSON,In assortment
01120030004858,2pcs Spam with Unli Garlic Rice&Egg,41.310000,LAWSON,In assortment
01120030004934,DSF Spam 1pc,35.310000,LAWSON,In assortment
01120060000004,Unlimited Rice,6.964100,LAWSON,In assortment
01120060000005,Unlimited Rice Combo,5.891600,LAWSON,Out of assortment
01120060000006,QB Fried Chicken 1pc,31.899471,LAWSON,In assortment
01120060000007,TJ Fried Hotdog Classic 8in,15.543575,LAWSON,In assortment
01120060000008,TJ Fried Hotdog Cheese 8in,16.650085,LAWSON,In assortment
01120060000009,Karaage 4pcs/stick,27.964280,LAWSON,In assortment
01120060000010,Yakitori 1pc,-1.000000,San Miguel Foods Inc. - GFS,Out of assortment
01120060000011,Teriyaki Wings 1pc,-1.000000,San Miguel Foods Inc. - GFS,Out of assortment
01120060000012,Shanghai Roll 1pc,6.330000,LAWSON,Out of assortment
01120060000013,Shanghai Roll 3pcs,19.749900,LAWSON,In assortment
01120060000014,Fried Sharkfin 4pcs,19.077861,EST Dimsum Inc.,In assortment
01120060000015,Fried Siomai 4pcs,22.379412,EST Dimsum Inc.,In assortment
01120060000035,TJ Hotdog Sandwich Classic 8in,18.172500,LAWSON,Out of assortment
01120060000036,TJ Hotdog Sandwich Cheese 8in,19.970308,San Miguel Foods Inc. - GFS,Out of assortment
01120060000039,Pizza Siopao,25.267900,EST Dimsum Inc.,In assortment
01120060000040,Pork Siomai Large,8.480000,EST Dimsum Inc.,Out of assortment
01120060000041,Beef Siomai Large,8.480000,EST Dimsum Inc.,Out of assortment
01120060000043,Asado Siopao Large  E,25.066510,EST Dimsum Inc.,In assortment
01120060000044,Bola - Bola Siopao Large  E,25.053600,EST Dimsum Inc.,In assortment
01120060002655,DSF Cooked Rice 1g,0.048700,LAWSON,In assortment
01120060002656,DSF Shanghai Roll 1pc,6.583300,LAWSON,In assortment
01120060002657,DSF EST Fried Sharksfin 1 stick,19.642789,LAWSON,In assortment
01120060002658,DSF EST Fried Siomai 1 stick,19.642799,LAWSON,In assortment
01120060002659,DSF TJ Classic Hotdog 1pc,15.543575,LAWSON,In assortment
01120060002660,DSF TJ Cheese Hotdog 1pc,15.857136,LAWSON,In assortment
01120060002661,DSR Hotdog Bun 1pc,4.241000,LAWSON,Raw material
01120060002802,QB Fried Chicken 1 pc Disposal,30.789900,LAWSON,In assortment
01120060002896,Guru Guru,25.000000,EST Dimsum Inc.,In assortment
01130030000066,Minute Maid Fresh Orange 12oz,13.468701,LAWSON,In assortment
01130030000067,Minute Maid Fresh Orange 16oz,17.815420,LAWSON,In assortment
01130030000068,Minute Maid Fresh Orange 22oz,24.324234,LAWSON,In assortment
01130030000397,Quezo de Bola Soft Ice,13.167500,LAWSON,In assortment
01130030000433,Quezo de Bola & Charcoal Mix Soft Ice,13.390712,LAWSON,In assortment
01130030000435,Soft Ice Bamboo Charcoal Disposal 1g NEW,0.065100,LAWSON,Out of assortment
01130030000498,Cafe Americano w/ FREE 3pcs ToastedBread,6.592200,LAWSON,Out of assortment
01130030000499,Cafe Longo 12oz w/ FREE 3pcsToastedBread,7.395800,LAWSON,Out of assortment
01130030000500,Cafe Latte 12oz w/FREE 3pcs ToastedBread,12.967100,LAWSON,Out of assortment
01130030000501,Cappuccino 12oz w/ FREE ToastedBread,10.181400,LAWSON,Out of assortment
01130030000502,Cafe Mocha 12oz w/ FREE Toasted Bread,12.967100,LAWSON,Out of assortment
01130030000593,Premium Chocolate Soft Ice,11.340942,LAWSON,In assortment
01130030000599,Premium Chocolate & Cherry B. Soft Ice,12.944200,LAWSON,In assortment
01130030000746,Iced Caramel Macchiato 16oz,30.280000,LAWSON,In assortment
01130030000747,Iced Mocha 16oz,24.199200,LAWSON,In assortment
01130030000748,Iced Milo 16oz,18.312200,LAWSON,In assortment
01130030000750,Hot Chocolate Drink 12oz,7.794600,LAWSON,In assortment
01130030000771,DM Four Seasons 12oz,4.730900,LAWSON,In assortment
01130030000772,DM Four Seasons 16oz,6.303100,LAWSON,In assortment
01130030000773,DM Four Seasons 22oz,8.275400,LAWSON,In assortment
01130030000794,Iced Americano 16oz,9.325700,LAWSON,In assortment
01130030000795,Iced Cappucino 16oz,17.682800,LAWSON,In assortment
01130030000796,Iced Latte 16oz,19.075600,LAWSON,In assortment
01130030000797,Iced Chocolate 16oz,18.432900,LAWSON,In assortment
01130030000798,Americano 12oz,10.357100,LAWSON,Out of assortment
01130030000799,Cappuccino 12oz 6789,15.382800,LAWSON,Out of assortment
01130030000800,Latte 12oz,17.374900,LAWSON,Out of assortment
01130030000801,Hot Chocolate 12oz,16.785700,LAWSON,Out of assortment
01130030000825,Soft Ice Cherry Blossom 1g Disposal,0.205400,LAWSON,Raw material
01130030000830,Milo Shake 8oz,11.181139,LAWSON,In assortment
01130030000835,DSF Milo Shake 1mL,0.329365,LAWSON,In assortment
01130030001199,Bamboo Charcoal & Premium Chocolate Mix,12.477433,LAWSON,In assortment
01130030001250,Milo Shake 16oz,21.988196,LAWSON,In assortment
01130030001267,DSF Matcha Latte Mix 1mL,0.309821,LAWSON,Raw material
01130030001268,DSF DM Four Season 1mL,0.127100,LAWSON,In assortment
01130030001290,Soft Ice Premuim Chocolate 1g Disposal,0.198300,LAWSON,In assortment
01130030001310,Japanese Honeydew Soft Ice,11.758900,LAWSON,In assortment
01130030001312,Soft Ice Honey Dew 1g Disposal,0.187500,LAWSON,In assortment
01130030001313,Minute Maid Syrup 1ml Disposal,0.254600,LAWSON,In assortment
01130030001315,Bamboo & Honeydew Soft Serve Mix,12.497855,LAWSON,Out of assortment
01130030001316,Premium Chocolate & Honeydew Soft Serve Mix,9.900344,LAWSON,In assortment
01130030001424,DSF Iced Tea 1mL,0.064951,LAWSON,In assortment
01130030001481,Black Cone Bamboo Charcoal Soft Ice,13.794625,LAWSON,Out of assortment
01130030001532,Black Cone Honeydew Soft Ice,11.562485,LAWSON,Out of assortment
01130030001533,Black Cone Bamboo & Honeydew Mix,12.678554,LAWSON,Out of assortment
01130030001555,Black Cone Quezo de Bola Soft Ice,13.348200,LAWSON,Out of assortment
01130030001556,Black Cone Bamboo & Quezo de Bola Mix,13.571408,LAWSON,Out of assortment
01130030001587,Soft Ice Quezo de Bola 1g Disposal,0.218800,LAWSON,In assortment
01130030001690,Melon Shake Disposal 1ml,0.129500,LAWSON,In assortment
01130030001691,Buco Pandan Shake Disposal 1ml,0.100900,LAWSON,In assortment
01130030001692,Taro Shake Disposal 1ml,0.145500,LAWSON,In assortment
01130030001697,Hongkong Style drink 1ml disposal,0.232100,LAWSON,In assortment
01130030001738,Minute Maid Fresh Orange 250ml Pet,9.375000,COCA-COLA BEVERAGES PHILIPPINES, INC.,Out of assortment
01130030001770,DSR Matcha Powder Mix 1g,0.309800,LAWSON,Raw material
01130030001848,Nestea Straight Tea 1g Disposal,3.348200,LAWSON,Raw material
01130030001850,DSR Nestle Alegria Coffee Creamer 1g,0.197800,LAWSON,undefined**
01130030002076,Ube Soft Ice,9.505538,LAWSON,In assortment
01130030002077,Strawberry Soft Ice,9.372856,LAWSON,In assortment
01130030002078,Strawberry & Ube Soft Serve Mix,9.372856,LAWSON,In assortment
01130030002079,Soft Ice Ube 1g Disposal,0.142857,LAWSON,Raw material
01130030002080,Soft Ice Strawberry 1g Disposal,0.142857,LAWSON,Raw material
01130030002131,B1T1 Bamboo Charcoal Soft Ice,27.227850,LAWSON,Out of assortment
01130030002132,B1T1 Honeydew Soft Ice,22.763570,LAWSON,Out of assortment
01130030002133,B1T1 Bamboo Charcoal + Honeydew,24.995710,LAWSON,Out of assortment
01130030002134,B1T1 Bamboo + Bamboo Honeydew Mix,26.111779,LAWSON,Out of assortment
01130030002135,B1T1 Honeydew + Bamboo Honeydew Mix,23.879640,LAWSON,Out of assortment
01130030002136,B1T1 Bamboo Honeydew Mix,24.995710,LAWSON,Out of assortment
01130030002144,B1T1 Premium Chocolate,25.144378,LAWSON,Out of assortment
01130030002145,B1T1 Premium Chocolate + Bamboo Charcoal,26.186114,LAWSON,Out of assortment
01130030002146,B1T1 Premium Chocolate Bamboo Mix,24.954867,LAWSON,Out of assortment
01130030002364,Fresh Caramel Soft Ice,10.712400,LAWSON,In assortment
01130030002365,Bamboo Charcoal & Fresh Caramel Mix,12.163175,LAWSON,In assortment
01130030002366,Soft Ice Fresh Caramel 1g Disposal,0.169600,LAWSON,In assortment
01130030002487,Black Cone Bamboo & Caramel Mix,12.343874,LAWSON,In assortment
01130030002488,Black Cone Fresh Caramel Soft Ice,10.893125,LAWSON,In assortment
01130030002512,Thai Milk Tea Drink 1ml Disposal,0.025800,LAWSON,In assortment
01130030002567,B1T1 Quezo de Bola Soft Serve Ice Cream,26.335000,LAWSON,Out of assortment
01130030002568,B1T1 Bamboo & Quezo Soft Serve Ice Cream Mix,26.781425,LAWSON,Out of assortment
01130030002570,B1T1 Cheese Soft Ice Cream P20,21.424280,LAWSON,In assortment
01130030002571,B1T1 Ube & Cheese Soft Ice P20,20.084995,LAWSON,In assortment
01130030002585,Cheese Soft Ice Cream,10.844823,LAWSON,In assortment
01130030002586,Ube & Cheese Soft Ice Cream P20,10.175180,LAWSON,In assortment
01130030002590,Soft Ice Cheese 1g Disposal,0.169600,LAWSON,Raw material
01130030002653,B1T1 Fresh Caramel Soft Ice Cream,21.424850,LAWSON,Out of assortment
01130030002654,B1T1 Bamboo & Fresh Caramel Soft Mix,24.326350,LAWSON,Out of assortment
01130030002733,Nestle Pink Lemonade Lychee 12oz,5.341798,LAWSON,In assortment
01130030002734,Nestle Pink Lemonade Lychee 16oz,8.729316,LAWSON,In assortment
01130030002735,Nestle Pink Lemonade Lychee 22oz,11.606946,LAWSON,In assortment
01130030002753,Nestle Pink Lemonade 1ml Disposal,0.020859,LAWSON,Raw material
01130030002806,Davao Chocolate Soft Ice,10.687856,LAWSON,In assortment
01130030002807,Bamboo & Davao Chocolate Soft Ice Mix,12.150891,LAWSON,In assortment
